,SMILES,InChIKey
713,COc1ccc(Nc2cc(C)nc(-n3nc(C)cc3C)n2)cc1Cl,WIXFEWJOWOCGLY-UHFFFAOYSA-N
714,O=C(c1ccc2c(c1)ncn2-c1ccc(C(F)(F)F)cc1)N1CCCCC1,YWORHRDEUPSAIG-UHFFFAOYSA-N
715,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cccnc1,FMYCZWKBVIMWHI-UHFFFAOYSA-N
716,CCN1CCN(C(=O)CCCn2nc(C)c3c(C)n(-c4ccc(C)cc4)nc3c2=O)CC1,BHFSPCDKYSDHPN-UHFFFAOYSA-N
717,CCCc1ccc(NC(=O)c2ccc3c(c2)NC(=O)CS3)cc1,SHUCMHDUFWMCPY-UHFFFAOYSA-N
718,Fc1ccc(Nc2nc(Nc3ccncc3)nc3ccccc23)cc1F,HCTKOPZGXCPTJY-UHFFFAOYSA-N
719,O=C(Cc1ccc2ccccc2c1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,XZERWKOJCUGQQP-UHFFFAOYSA-N
720,COc1ccc(-c2nc3sc(CCNC(=O)C(C)(C)C)c(C)n3n2)cc1,GMCSQCMOIOLESJ-UHFFFAOYSA-N
721,Nc1nc(N)c2c(OCC3CCN(Cc4ccccc4F)CC3)cccc2n1,GYKIQIOWVKCVBP-UHFFFAOYSA-N
722,CN(Cc1ccc(/C=C/C(=O)NO)cc1)CC12CC3CC(CC(C3)C1)C2,WNIDBXBLQFPAJA-VOTSOKGWSA-N
723,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3c(Cl)cccc3o1)N2,LEJXUJZCTIIKRJ-UHFFFAOYSA-N
724,O=C(c1ccc2c(c1)OCO2)N1CCC(Cc2nc(-c3cnccn3)no2)CC1,LTPMEHSTVGLKDR-UHFFFAOYSA-N
725,CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccccc2)cc1OCC,CYNJOLQNKYVWTO-UHFFFAOYSA-N
726,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3cc(F)ccc3o1)N2,KSPVUZUMQKKLLC-UHFFFAOYSA-N
727,Cc1cc(SCC(=O)c2ccccc2)n2ncc(-c3ccccc3)c2n1,DQASJNKQROFLIM-UHFFFAOYSA-N
728,CC1Cc2cc(S(=O)(=O)NCc3ccc(N(C)C)cc3)ccc2N1C(=O)C1CCC1,CSMBKRZRHXRDOG-UHFFFAOYSA-N
729,O=C(O)c1ccc(O)c2ncc(N3CCCN(CCc4cccc5ccccc45)CC3)cc12,FNBWHWMNQCOYDE-UHFFFAOYSA-N
730,COc1ccc(Nc2ncc(C(=O)Nc3cccc(Cl)c3)c3ccccc23)cc1,ZCSNFVQCKVEFII-UHFFFAOYSA-N
731,CC(C)Oc1ccc(CCNC(=O)c2cc3sccc3n2Cc2ccccc2)cc1OC(C)C,SSZZTLZEIPVDLH-UHFFFAOYSA-N
732,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(N)(=O)=O)cc1,KVWWTCSJLGHLRM-UHFFFAOYSA-N
733,O=C1CCCC2=C1C1(CCS(=O)(=O)C1)N=C(Nc1nc3ccccc3o1)N2,WRFAPXCHZDSSEA-UHFFFAOYSA-N
734,Cc1ccc(-c2cc(C(=O)Nc3ccc(-c4noc(=O)[nH]4)cc3)c3ccccc3n2)cc1C,WZFXLQPTVQXOFD-UHFFFAOYSA-N
735,O=C(NCCc1ccccn1)C1CC(=O)N(c2n[nH]c3cc(Br)ccc23)C1,KIPLXXGKBRAGSE-UHFFFAOYSA-N
736,COC[C@@H]1CN(C(=O)c2n[nH]c3ccccc23)C[C@H]1c1nc(C)no1,OFZJZCZGXWGEOR-WCQYABFASA-N
737,CN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCc3cccnc3)cc21,RANRSXNHVJZBGA-NDEPHWFRSA-N
738,Cc1cnccc1-c1nc(Nc2ccc(F)c(F)c2)c2ccccc2n1,KBAUGDTVYSOLFS-UHFFFAOYSA-N
739,O=C(c1ccc2c(c1)ncn2-c1ccccc1)N1CCCCC1,ZKQHDFBKGKZLLB-UHFFFAOYSA-N
740,O=C(c1ccc2c(c1)ncn2-c1ccc(Cl)cc1)N1CCCCC1,HLXNLMAEIDNYRY-UHFFFAOYSA-N
741,COc1ncccc1-c1cc2c(ccn2C(C)C)c(C(=O)NCc2c(C)cc(C)[nH]c2=O)n1,QOUHSMSRZOCRBZ-UHFFFAOYSA-N
742,Cc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1O,CNWKEAWGKCTKLH-UHFFFAOYSA-N
743,CCOc1ccccc1C(=O)Nc1ccncc1C(=O)Nc1cccc(S(=O)(=O)C(F)(F)F)c1,LWIJLQNVGBWKFD-UHFFFAOYSA-N
744,Cc1ccc(-c2csc(NC(=O)c3ccccc3NS(=O)(=O)c3ccc(C)cc3)n2)cc1,HRNYULXQWNVZNT-UHFFFAOYSA-N
745,COc1ccc2[nH]c(=O)c(-c3noc(-c4ccc(F)cc4)n3)cc2c1,FJQADEHMIMENRE-UHFFFAOYSA-N
746,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,YREYEVIYCVEVJK-UHFFFAOYSA-N
747,CCOc1ccc(CCNC(=O)c2ccnn2Cc2cccc(C)c2)cc1OCC,LFMLDXFGTVWZCJ-UHFFFAOYSA-N
748,CCOC(=O)C1CCN(C(=O)Nc2ccc3c(c2)nc(C)n3C)CC1,RQHIUQKMAKDNOW-UHFFFAOYSA-N
749,O=C(NCCCCc1ccccc1)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,KEOSHYYJTMQWFO-UHFFFAOYSA-N
750,CCOC(=O)c1ccc(N2C(=O)c3n[nH]c(-c4cccs4)c3C2c2ccc(OCC)cc2)cc1,XJPSEKVZHWXAJM-UHFFFAOYSA-N
751,O=C(Nc1ncc([S+](=O)([O-])N2CCOCC2)s1)c1cccc(Br)c1,NXDUUSWGHPOLLD-UHFFFAOYSA-N
752,CCCNc1oc(-c2cccc3ccccc23)nc1C#N,VDJBEDQSQAIJLA-UHFFFAOYSA-N
753,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1ccc2[nH]ncc2c1,HJSXPQSAXNBPNO-UHFFFAOYSA-N
754,Cc1cc2ccccc2n1CC(=O)NC1CCCCC1,UKDZROYUHRFZMK-UHFFFAOYSA-N
755,O=c1[nH]c(N2CCOCC2)nc2c1CCN(Cc1ccc(Cl)cc1F)CC2,DFEQGLWKEYMMGR-UHFFFAOYSA-N
756,c1ccc(Nc2cc(-c3ccoc3)ncn2)cc1,HJMYKLIGYWAIAU-UHFFFAOYSA-N
757,CCOC(=O)c1ccc2c(c1)c(C(C)=O)c(C)n2-c1ccc(OC)cc1,YXJQELOCKPUJMZ-UHFFFAOYSA-N
758,CCOC(=O)c1ccnc(CNCC(=O)N(CC)CCN(C)C)c1,WCILOMUUNVPIKQ-UHFFFAOYSA-N
759,CCC(CC)c1cc([C@H]2CN3CC[C@H]2C[C@@H]3CNS(=O)(=O)c2cccs2)nc(-c2ccncc2)n1,RJXJONPQVMRFIV-BDTNDASRSA-N
760,COc1ccc(C(=O)NC2CCCc3c2[nH]c2ccccc32)cc1OC,KNHNNQKRLUIPAV-UHFFFAOYSA-N
761,O=C(c1nc(-c2ccc(Cl)cc2Cl)c2cnccn12)N1CCOCC1,YJAKJMGMVFSLTI-UHFFFAOYSA-N
762,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,KCAJXIDMCNPGHZ-UHFFFAOYSA-N
763,Cc1ccc2oc(NC3=NC(c4ccccc4Cl)C4=C(CCCC4=O)N3)nc2c1,SKQAHULCURZGBZ-UHFFFAOYSA-N
764,O=C(Cc1ccccc1)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,INPMDKHSXKXLOU-UHFFFAOYSA-N
765,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(N)CC2,NUNCOHUMTCDISK-UHFFFAOYSA-N
766,CN(C)c1ccccc1-c1csc(N2CCC(C(N)=O)CC2)n1,FIERZDKOVHWDCV-UHFFFAOYSA-N
767,CCOc1ccccc1N(CC(=O)N1CCOCC1)S(=O)(=O)c1ccc(SC)cc1,KOGDCWJXKPVPPR-UHFFFAOYSA-N
768,Cc1cccc(-n2c(C)cc(C=C(C#N)C#N)c2C)c1,PCAFKTMETIOXKS-UHFFFAOYSA-N
769,COc1ccc(-c2nc3ncccc3[nH]2)cc1,WMYZMFTTWXCYPB-UHFFFAOYSA-N
770,Fc1ccc(Nc2ccnc(-c3ccncc3)n2)cc1F,VUTKUSOFURCRDB-UHFFFAOYSA-N
771,Cc1c(NC2=C(Cl)C(=O)N(c3ccccc3)C2=O)c(=O)n(-c2ccccc2)n1C,FHALMQCJZITVFD-UHFFFAOYSA-N
772,CC(=O)c1ccc(N[S+](=O)([O-])c2cccc(NC(=O)c3[nH]c(C)c(C(C)=O)c3C)c2)cc1,ZRNJHIZMXKFXOG-UHFFFAOYSA-N
773,COc1ccc(-c2nc3ccccc3c(=O)n2Cc2ccco2)cc1COc1ccc(NC(C)=O)cc1,YGBBRCWORXYFJA-UHFFFAOYSA-N
774,CN(Cc1cccs1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,LXDHFJUOCGKVAV-UHFFFAOYSA-N
775,COc1cc(Cl)c(C)cc1Nc1c2c(nc3ccccc13)CCC2,JOFBFAFKDRSJFC-UHFFFAOYSA-N
776,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)n(C)n1,GVWNZKYTGBSOKP-UHFFFAOYSA-N
777,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cccc2ccccc12,VFJKATARWTYHEP-UHFFFAOYSA-N
778,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1cccnc1,OTJJELSADUPOSR-UHFFFAOYSA-N
779,Cn1c(=O)c2c(-c3ccc(Cl)cc3)n(CCc3ccccc3)cc2n(C)c1=O,MYPACKVXASKRSK-UHFFFAOYSA-N
780,O=C(Nc1ccc2oc(-c3cccnc3)nc2c1)c1ccc(-c2ccccc2)o1,UDNPXDAMRUEUJW-UHFFFAOYSA-N
781,Cc1cc(C)c(CNC(=O)c2nc(-c3ccc(F)cc3)cc3c2ccn3C(C)C)c(=O)[nH]1,QVRVCQCRTWXGEP-UHFFFAOYSA-N
782,CCOC(=O)N1CCN(Cc2nc3cc(NC(=O)c4ccc(OC)cc4)ccc3n2C(C)C)CC1,XUVOEKZZGXXJJI-UHFFFAOYSA-N
783,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1,WVXNSAVVKYZVOE-UHFFFAOYSA-N
784,Cc1cnc(-c2ccccc2C(C)C)nc1NCC1CN(c2cccnc2)C1,JGXLDSUKBYSMGK-UHFFFAOYSA-N
785,O=C([C@H](Cc1ccc(O[S+](=O)([O-])c2cccc3cnccc23)cc1)N[S+](=O)([O-])c1cccc2cnccc12)N1CCN(Cc2ccccc2)CC1,MQQYTCNFOOZZHW-DHUJRADRSA-N
786,Cc1sc2ncnc(Sc3nnnn3-c3ccccc3)c2c1-c1ccccc1,FYFAYEIUTPMYFA-UHFFFAOYSA-N
787,COC(=O)c1cc2occc2n1Cc1nc(-c2ccc(C)cc2)oc1C,URNRAVMKIPTFBZ-UHFFFAOYSA-N
788,Cn1c2cc([S+](C)[O-])sc2c2cnn(Cc3cccc(N)c3)c(=O)c21,ZWKJWVSEDISQIS-UHFFFAOYSA-N
789,CC(C)c1c(-c2ccccc2)nc2c(C#N)c[nH]n2c1=O,VGXRQCOVGLGFIM-UHFFFAOYSA-N
790,O=C(COC(=O)CCC(=O)c1cccs1)NCc1ccco1,DMCCLJBMHCYJKH-UHFFFAOYSA-N
791,Nc1c(-c2ccncc2)cc[nH]c1=O,FZLYJYHXBGWNRT-UHFFFAOYSA-N
792,COc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,FDZQTZFUJWJRKL-UHFFFAOYSA-N
793,Cn1cc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,YJNUNMRCXACDTL-UHFFFAOYSA-N
794,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,QLPHOXTXAKOFMU-WBVHZDCISA-N
795,Fc1ccc(N2CCCN(CC3[C@H]4CNC[C@@H]34)CC2)cc1,ATVTVYLBDOOYQN-SJPCQFCGSA-N
796,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,UHTHHESEBZOYNR-UHFFFAOYSA-N
797,Cc1cc(Oc2ccc(N)cn2)ccc1Cl,WLGFEUQNIQLGGZ-UHFFFAOYSA-N
798,CC(C)Oc1ccc(C(=O)Nc2ccc3c(c2)CCCN3C(=O)c2cccs2)cc1,MVLWLWRYPUPMTN-UHFFFAOYSA-N
799,CC1(C)CC2CC(C)(CN2S(=O)(=O)c2ccc(C(=O)Nc3ccc(Cl)cc3)cc2)C1,RHIPYPPEFQQCLK-UHFFFAOYSA-N
800,NC(=O)c1sc2nc3c(c(-c4cccs4)c2c1N)CCCC3,JNUIWQYWIVRGNO-UHFFFAOYSA-N
801,Cc1cccc(N2CCN(c3nc4ccccc4c4nnc(C)n34)CC2)c1C,DNGPOVHELUQQNQ-UHFFFAOYSA-N
802,O=C(Nc1ccc2c(N3CCCCC3)ncnc2c1)c1cc(F)cc(F)c1,QCUIDHJFGIYZJW-UHFFFAOYSA-N
803,O=C(Nc1nnc(-c2ccco2)o1)c1ccc(Cl)cc1,BGANTABLOXAURB-UHFFFAOYSA-N
804,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3c(Br)cccc3o1)N2,MUEOHNRJGHYKND-UHFFFAOYSA-N
805,COc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1ccccc1C#N,FYMKKBNHYRSFTR-UHFFFAOYSA-N
806,CC1=C(C(=O)Nc2ccccc2C)C(c2ccccc2Br)N=C(Nc2nc3ccccc3o2)N1,HSNSMUNFHXDDGW-UHFFFAOYSA-N
807,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,SVFXPTLYMIXFRX-XJKSGUPXSA-N
808,COc1ccccc1C(=O)NC1CCCc2c1[nH]c1c(Cl)cccc21,CXYDZEHJPGTFEJ-UHFFFAOYSA-N
809,Cc1ccc([S+](=O)([O-])n2cc(Cc3ccc(-c4ccccc4)cc3)c3ccccc32)cc1,XQRMSPJMTDPRIX-UHFFFAOYSA-N
810,COc1ccc(CN2CCNc3cc(Nc4ccccc4)ncc3C2)cc1,UTFNVDVUCRAVJX-UHFFFAOYSA-N
811,NC(=O)C1CCN(c2cc(-c3ccc4c(c3)OCCCO4)ncn2)CC1,RFMHZDIDBCEGOC-UHFFFAOYSA-N
812,c1ccc2c(Nc3ccon3)nc(-c3ccncc3)nc2c1,DRWOUOXQWPGZBT-UHFFFAOYSA-N
813,COc1ccc(OC)c(N2C(=O)C(Cl)=C(N3CCCCC3)C2=O)c1,GTVMVQFZEJEDKO-UHFFFAOYSA-N
814,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ncccn3)cc2)c1O,SOQUQEVAQYAINF-UHFFFAOYSA-N
815,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,OWEGWHBOCFMBLP-UHFFFAOYSA-N
816,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,INJUVNWOFHYUIN-UHFFFAOYSA-N
817,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCCN(C(=O)OC(C)(C)C)CC1,AFASRBDEVKBMHJ-MHZLTWQESA-N
818,CC1=C(C(=O)NCc2ccccc2)C(c2ccccc2Br)N=C(Nc2nc3ccccc3o2)N1,QBCDATKPKXUQHJ-UHFFFAOYSA-N
819,C[C@@H]1CN(CC(=O)N2CC(C)(C)c3ncc(Cc4ccc(F)cc4)cc32)[C@@H](CN2CCOC[C@H]2C)CN1,XIQKDUKFFKQZAO-DNRQZRRGSA-N
820,CCCOC(c1cc2nccc(C(=O)O)c2[nH]1)c1ccccc1Cl,NXCXDWJNFKFGCO-UHFFFAOYSA-N
821,Cc1nnc(N2C(=O)c3oc4ccccc4c(=O)c3C2c2ccc(F)cc2)s1,HAQSQSNESVJKMM-UHFFFAOYSA-N
822,CCC(=O)NC(c1cccs1)c1cc([N+](=O)[O-])c2cccnc2c1O,DEXNORPUTBBNSC-UHFFFAOYSA-N
823,Cc1ccc(Cl)cc1NS(=O)(=O)c1cc2c(cc1F)NC(=O)CC2,RZCXGKSKBPHLSG-UHFFFAOYSA-N
824,COc1ccc(-c2nc3ccccc3c(=O)n2Cc2ccccc2)cc1COc1ccc(NC(C)=O)cc1,SLNSQTDVEFYGGW-UHFFFAOYSA-N
825,COc1ccc(CCn2c(N)cc(=O)[nH]c2=S)cc1OC,BKQGOJCZGYSRSN-UHFFFAOYSA-N
826,Cc1cccc(S(=O)(=O)c2cn(Cc3ccccc3)c3cc(N4CCCCC4C)c(F)cc3c2=O)c1,AMIXSRWULKSRHT-UHFFFAOYSA-N
827,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C,LNHWXBUNXOXMRL-VWLOTQADSA-N
828,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccncc1,RIDIOIPVYZIPJP-UHFFFAOYSA-N
829,CCOc1cc(CCNC(=O)c2cc3sccc3n2Cc2ccccc2)cc(F)c1OCC,SKEMFSLFPGISRF-UHFFFAOYSA-N
830,COc1cccc(NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)c1,IELRUTVGEOPVPV-UHFFFAOYSA-N
831,O=S(=O)(Nc1cccc2ccccc12)c1ccc(NCc2cccc(Cl)c2O)cc1,KKGIUYYXEXKXSZ-UHFFFAOYSA-N
832,CCCCCCN(CCCCCC)C(=O)Cc1c(-c2ccc(F)cc2)[nH]c2ccccc12,VUWXAQFLTSBUDB-UHFFFAOYSA-N
833,NC(=O)COc1cccc(C2CC(=O)Nc3nc(N4CCCCC4)sc32)c1,ITLFJUXQLQJKPE-UHFFFAOYSA-N
834,CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(c2ccccc2)CC1)S(=O)(=O)c1cccc2cnccc12,RJVLFQBBRSMWHX-DHUJRADRSA-N
835,C#CCNC(=O)c1nc(-c2cccnc2)c2ccccn12,ULUBHJDSUHVEHQ-UHFFFAOYSA-N
836,NC(=O)C1CCN(c2ncc(-c3cccc(N4CCCCC4)c3)s2)CC1,ILZWRVXSUIGJNH-UHFFFAOYSA-N
837,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2ccc(-c3nn[nH]n3)cc2)cc1,CYZQJDGZFDXNFF-UHFFFAOYSA-N
838,COc1cccc(C(=O)Nc2cccc(OCc3cc(=O)n4cccc(C)c4n3)c2)c1,XZFYRUALJCQZQA-UHFFFAOYSA-N
839,COc1cccc(CNc2ccc(S(=O)(=O)Nc3nc(C)cs3)cc2)c1O,GPPXZTIEQLOROW-UHFFFAOYSA-N
840,CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,MZDKLVOWGIOKTN-UHFFFAOYSA-N
841,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,IYRMWMYZSQPJKC-UHFFFAOYSA-N
842,CCOc1ccc(CCNC(=O)c2cc3cccnc3n2Cc2cccc(C)n2)cc1OCC,BMBWHXBBSZXBCF-UHFFFAOYSA-N
843,N#Cc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,SSKKNBLOJYQIDP-UHFFFAOYSA-N
844,O=C(Nc1cccc(OC(F)(F)F)c1)c1cc(-c2ccc[nH]2)n[nH]1,WFANWQGZTMHUAD-UHFFFAOYSA-N
845,Cc1ccc(CC(=O)Nc2nc(-c3ccc4c(c3)CCN4C(=O)c3ccccc3C)c(C)s2)cc1C,PLGQFIQUJJLMCS-UHFFFAOYSA-N
846,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccncc3)c2)c1C,JUXOPGLOMJOSMZ-UHFFFAOYSA-N
847,Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,HGEYJZMMUGWEOT-UHFFFAOYSA-N
848,Cc1cc(-c2nnc3n2CCCCC3)c(C)n1-c1ccc(F)cc1,AXBDECUZZDILLT-UHFFFAOYSA-N
849,N#Cc1nc(-c2cccc3ccccc23)oc1NC1COC1,OHRPSQDMEYSFJT-UHFFFAOYSA-N
850,COc1ccc(C(=O)NC2CCN(c3cnn(CC4CC4)c(=O)c3)CC2)c(OC)n1,SKXJVNRCZUVZPL-UHFFFAOYSA-N
851,Cn1nnnc1Sc1ncnc2scc(-c3cccc(S(C)(=O)=O)c3)c12,IIEFAIOSYLQBJX-UHFFFAOYSA-N
852,COc1cccc2c1CCCC2CCCN1CCN(C2CCCCC2)CC1,PHRCDWVPTULQMT-UHFFFAOYSA-N
853,Cc1nc(NCc2ccco2)nc2c1C(=O)CC(C)C2,VRCGKXHJRXWIKQ-UHFFFAOYSA-N
854,Cc1cc(C)c(C(=O)Nc2cccc([S+](=O)([O-])N3CCCCC3)c2)[nH]1,QSKHNEFHHSQBKF-UHFFFAOYSA-N
855,NC(=O)C1CCN(c2ncc(-c3cccc(F)c3)s2)CC1,JJRYOSRUJQWEBM-UHFFFAOYSA-N
856,Ic1ccccc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,WSLTYZVXORBNLB-UHFFFAOYSA-N
857,Cc1cccc(C)c1C(=O)Nc1cccc([S+](=O)([O-])N(C)C)c1,LCUXZMWLRKDVTH-UHFFFAOYSA-N
858,Cn1cc(C2=C(c3cn(CCCSC(=N)N)c4ccccc34)C(=O)NC2=O)c2ccccc21,DSXXEELGXBCYNQ-UHFFFAOYSA-N
859,COc1ccc(-n2nc(C3CCN(C(=O)Cc4ccc(F)cc4)CC3)[nH]c2=O)cc1,IZKLPKKZAPPRRM-UHFFFAOYSA-N
860,Nc1ccc(CNc2ccc([S+](=O)([O-])Nc3nccs3)cc2)c(O)c1,AHKBHGCZLAMEAO-UHFFFAOYSA-N
861,O=C(N/N=C/c1ccc(O)c(O)c1)c1cc2ccccc2cc1O,SYNDQCRDGGCQRZ-VXLYETTFSA-N
862,NC(=O)C1CCN(c2nc(-c3ccccc3N)cs2)CC1,AEZVXIJUEQMWAL-UHFFFAOYSA-N
863,COc1cc(/C=C2\C(=O)Nc3ccccc32)ccc1O,ARYKOLLRNTUQIP-WQLSENKSSA-N
864,O=C(Nc1ccc(F)cc1F)c1cc(-c2ccc[nH]2)n[nH]1,JAMARIJXBDZMFK-UHFFFAOYSA-N
865,N#Cc1ccc(N2N=C3c4ccc(C(=O)O)cc4CC[C@@H]3[C@@H]2C2CCCC2)cc1Cl,XNULRSOGWPFPBL-REWPJTCUSA-N
866,Cc1ccc(S(=O)(=O)c2cnc(SC(C)C(=O)Nc3ccccc3)[nH]c2=O)cc1,NFDQUZURNQRGCL-UHFFFAOYSA-N
867,CC(C)c1ccccc1-c1ncc(F)c(NC2(c3ccc(-c4cccnc4)cc3)CC2)n1,JMNFIHZZWJUPBY-UHFFFAOYSA-N
868,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,BAZVSMNPJJMILC-UHFFFAOYSA-N
869,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3cccc(C#N)c3)c2)c1C,CJFZTFJJOSEVKT-UHFFFAOYSA-N
870,CCOC(=O)c1cnc2ccc(-c3cncc(NS(=O)(=O)c4ccccc4)c3)cn12,SEKOTFCHZNXZMM-UHFFFAOYSA-N
871,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2ccc(C#N)cc2)cc1,NUEJTAQXVQDRGW-UHFFFAOYSA-N
872,CC(/C=C/C(=O)NO)=C\[C@@H](C)C(=O)c1ccc(N(C)C)cc1,RTKIYFITIVXBLE-QEQCGCAPSA-N
873,COc1cc(C(=O)Nc2nc(-c3ccccc3)cs2)ccc1NS(=O)(=O)c1ccc(C)cc1,WMWGWWIZMRLQRE-UHFFFAOYSA-N
874,O=S(=O)(Nc1cnc2ccccc2c1)c1ccc(NCc2ccc(Br)cc2O)cc1,HZWOCVNJJLPLBT-UHFFFAOYSA-N
875,Oc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,NOPHFMQJYXLOCG-UHFFFAOYSA-N
876,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1ccco1,WVCGKGMNMOQOLF-UHFFFAOYSA-N
877,Cc1cc(C)nc(NC(=S)N2CCN(c3ccc(Cl)cc3[N+](=O)[O-])CC2)c1,NHZZYBPOHSNUKK-UHFFFAOYSA-N
878,Cc1ccc(-c2cc(C(=O)NCc3ccc(S(N)(=O)=O)cc3)c3ccccc3n2)cc1C,SJBZGSDJIJNAFA-UHFFFAOYSA-N
879,Cc1ccc(-n2nc3c(N4CCCC(C(=O)NCc5ccccc5C)C4)nnc(C)c3c2C)cc1,TWGUWPJEYSLJIN-UHFFFAOYSA-N
880,CC(=O)NCCNC(=O)c1ccc(-c2ncc3cnc(-c4cccc(F)c4)cn23)cc1,FSYWLZZQTDHGOX-UHFFFAOYSA-N
881,CCOC(=O)c1ccc(N2C(=O)c3n[nH]c(-c4ccco4)c3C2c2ccc(C)cc2)cc1,HTZVUFKCOBCKCL-UHFFFAOYSA-N
882,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,UYNVMODNBIQBMV-UHFFFAOYSA-N
883,Cc1ccnc(NC(=S)N2CCN(c3ccc(Cl)c(Cl)c3)CC2)c1,BRHDZARXWTXWMR-UHFFFAOYSA-N
884,CC(C)(O)/C=C\C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@]2(C)[C@@H]3CC=C4[C@@H](CC(=O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@@]12C,NZZOMHODWAPPJH-OJRKSADQSA-N
885,Cc1ccccc1CSc1nc2ncc(Br)cc2[nH]1,YCEKPKDAAOIPNY-UHFFFAOYSA-N
886,Cc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,WCGZMGOUSSWKQU-UHFFFAOYSA-N
887,CCn1c(C)c(C(C)=O)c(C)c1C(=O)Nc1cccc([S+](=O)([O-])N(C)C)c1,LIZUAOHATLVQEF-UHFFFAOYSA-N
888,COC(=O)c1ccc2c(C(=Nc3ccc(N(C)C(=O)CN4CCN(C)CC4)cc3)c3ccccc3)c(O)[nH]c2c1,CPMDPSXJELVGJG-UHFFFAOYSA-N
889,Cc1ccc(-c2cc(C(=O)Nc3ccc(S(C)(=O)=O)cc3)c3ccccc3n2)cc1C,UVCNZXLQDWHNLR-UHFFFAOYSA-N
890,COc1cccc(-c2csc(NC(=O)c3ccncc3NS(=O)(=O)c3ccc(C)cc3)n2)c1,IEGHGIFTMBLHBX-UHFFFAOYSA-N
